alpha,v_low,leakage_coupling,oscillator_ratio,max_high_population,final_high_population,F_X,t_gate,passes_leakage,passes_fidelity,passes_both
3.0,0.1,0.012,3.0,0.9956942122860871,0.6315259328942465,0.051440272004627134,12.418235332245127,0,0,0
3.0,0.1,0.012,3.6,0.9954395744930432,0.729528623672591,0.036621858886794874,12.418235332245127,0,0,0
3.0,0.1,0.012,4.5,0.9949854986579905,0.8595016447962331,0.018252378472076503,12.418235332245127,0,0,0
3.0,0.1,0.016,2.0,0.9902077348770766,0.37000543552815823,0.5169466483537754,12.418235332245127,0,0,0
3.0,0.1,0.016,2.4,0.9894009978574487,0.3717200676443098,0.5077228884907321,12.418235332245127,0,0,0
3.0,0.1,0.016,3.0,0.9879319574041663,0.3782096485894612,0.48239986489394654,12.418235332245127,0,0,0
3.0,0.1,0.016,3.6,0.9861642647791112,0.3740374037623142,0.4538929751737389,12.418235332245127,0,0,0
3.0,0.1,0.016,4.5,0.985993353774031,0.32474010591800634,0.4273445013714004,12.418235332245127,0,0,0
3.0,0.14,0.004,2.0,0.9991420984551401,0.6917527584666707,0.10781002001880019,14.693454198173747,0,0,0
3.0,0.14,0.004,2.4,0.9993665375264685,0.6563017514592295,0.10207910561677107,14.693454198173747,0,0,0
3.0,0.14,0.004,3.0,0.998271504981691,0.6030769852597966,0.06217132577960726,14.693454198173747,0,0,0
3.0,0.14,0.004,3.6,0.9959093335594125,0.5560082902757293,0.017120214248693245,14.693454198173747,0,0,0
3.0,0.14,0.004,4.5,0.9923014254165343,0.5333936706074528,0.006146706852376041,14.693454198173747,0,0,0
3.0,0.14,0.006,2.0,0.9976113732513179,0.8789531848429805,0.03638094766753625,14.693454198173747,0,0,0
3.0,0.14,0.006,2.4,0.9983354445660253,0.8694637715766514,0.07419775785352051,14.693454198173747,0,0,0
3.0,0.14,0.006,3.0,0.999144834966341,0.8126596484480559,0.17331251051048835,14.693454198173747,0,0,0
3.0,0.14,0.006,3.6,0.9994069518517772,0.6905895062083833,0.30733395935783864,14.693454198173747,0,0,0
3.0,0.14,0.006,4.5,0.9985273261128287,0.5156597837186269,0.46541763275928855,14.693454198173747,0,0,0
3.0,0.14,0.008,2.0,0.9962559330234253,0.6861482726042859,0.05712506581339206,14.693454198173747,0,0,0
3.0,0.14,0.008,2.4,0.9967289537311341,0.6126433292383386,0.048298431456751494,14.693454198173747,0,0,0
3.0,0.14,0.008,3.0,0.9974383507274234,0.46077052258381707,0.05196036693371204,14.693454198173747,0,0,0
3.0,0.14,0.008,3.6,0.9980515189761348,0.3688543075609016,0.09374788871141528,14.693454198173747,0,0,0
3.0,0.14,0.008,4.5,0.9985762210251576,0.4338430283166903,0.19696448319883803,14.693454198173747,0,0,0
3.0,0.14,0.01,2.0,0.9944777218286229,0.4938528841405862,0.4159063454859721,14.693454198173747,0,0,0
3.0,0.14,0.01,2.4,0.9950279850653098,0.4106326870216023,0.47347701686108595,14.693454198173747,0,0,0
3.0,0.14,0.01,3.0,0.995907660847259,0.2776511244086857,0.5556260793244738,14.693454198173747,0,0,0
3.0,0.14,0.01,3.6,0.996768235672461,0.23565256915386093,0.562226746304863,14.693454198173747,0,0,0
3.0,0.14,0.01,4.5,0.9978210580326585,0.42957444645116144,0.3979358301250591,14.693454198173747,0,0,0
3.0,0.14,0.012,2.0,0.992902683073877,0.3066334333378373,0.6225669559881909,14.693454198173747,0,0,0
3.0,0.14,0.012,2.4,0.9930462757456135,0.2745830414649849,0.6579633451495915,14.693454198173747,0,0,0
3.0,0.14,0.012,3.0,0.9932900768874264,0.22523945191802516,0.7079594137097991,14.693454198173747,0,0,0
3.0,0.14,0.012,3.6,0.9936352023938607,0.2148371692637871,0.7141951087023356,14.693454198173747,0,0,0
3.0,0.14,0.012,4.5,0.9947739594960778,0.32938200700335124,0.5905900602473715,14.693454198173747,0,0,0
3.0,0.14,0.016,2.0,0.9952928147889968,0.5813359204778914,0.20838091318605864,14.693454198173747,0,0,0
3.0,0.14,0.016,2.4,0.9954470935835895,0.6374053361720581,0.17627277643582726,14.693454198173747,0,0,0
3.0,0.14,0.016,3.0,0.9957191556582426,0.7528470761440414,0.12604294567937357,14.693454198173747,0,0,0
3.0,0.14,0.016,3.6,0.9960312057709961,0.8559842705287214,0.10260389454607924,14.693454198173747,0,0,0
3.0,0.14,0.016,4.5,0.9965492386294006,0.823608680352025,0.1723308694142246,14.693454198173747,0,0,0
3.0,0.18,0.004,2.0,0.9938251699124245,0.5510755821283615,0.255387294655277,16.660811018093874,0,0,0
3.0,0.18,0.004,2.4,0.998286792741292,0.61774440188733,0.14590206563936967,16.660811018093874,0,0,0
3.0,0.18,0.004,3.0,0.9795942388133931,0.827175283008591,0.12732809641917994,16.660811018093874,0,0,0
3.0,0.18,0.004,3.6,0.9583802429324761,0.4401200691059882,0.16712455290274478,16.660811018093874,0,0,0
3.0,0.18,0.004,4.5,0.7842221141404486,0.1642357357574599,0.5403340458035043,16.660811018093874,0,0,0
3.0,0.18,0.006,2.0,0.995964273318699,0.5395581638531987,0.3901822528883474,16.660811018093874,0,0,0
3.0,0.18,0.006,2.4,0.9928476743064327,0.5724164345465945,0.3522224188226809,16.660811018093874,0,0,0
3.0,0.18,0.006,3.0,0.9938544925586693,0.5502185419969337,0.3566565635329409,16.660811018093874,0,0,0
3.0,0.18,0.006,3.6,0.9984526818601865,0.5132180516073975,0.31678311073224324,16.660811018093874,0,0,0
3.0,0.18,0.006,4.5,0.9795942389312743,0.6662873572766229,0.007795301413139858,16.660811018093874,0,0,0
3.0,0.18,0.008,2.0,0.9988659146902665,0.5492523695352098,0.3907036036509125,16.660811018093874,0,0,0
3.0,0.18,0.008,2.4,0.997132165825954,0.5650646808927109,0.37904939049777436,16.660811018093874,0,0,0
3.0,0.18,0.008,3.0,0.99369523962143,0.5348200948082272,0.4395542599697676,16.660811018093874,0,0,0
3.0,0.18,0.008,3.6,0.9915858010560301,0.5284608609326791,0.46163069313774696,16.660811018093874,0,0,0
3.0,0.18,0.008,4.5,0.997556725292034,0.5949735188652421,0.3967109761279797,16.660811018093874,0,0,0
3.0,0.18,0.01,2.0,0.9988027174445965,0.5756062322162561,0.358762663824936,16.660811018093874,0,0,0
3.0,0.18,0.01,2.4,0.9985345743015857,0.5833778337518328,0.33254086073837413,16.660811018093874,0,0,0
3.0,0.18,0.01,3.0,0.9971090667555083,0.534473922909599,0.3419600160948913,16.660811018093874,0,0,0
3.0,0.18,0.01,3.6,0.9944540952645157,0.5194942033359263,0.3248456388988768,16.660811018093874,0,0,0
3.0,0.18,0.01,4.5,0.991619204313089,0.6285400472064924,0.29241989801110124,16.660811018093874,0,0,0
3.0,0.18,0.012,2.0,0.9981008896372054,0.6024008491004381,0.3259447386094196,16.660811018093874,0,0,0
3.0,0.18,0.012,2.4,0.9985514621194024,0.6165044194027973,0.2913205292171126,16.660811018093874,0,0,0
3.0,0.18,0.012,3.0,0.9983884249612539,0.5525535564571571,0.26489747258798907,16.660811018093874,0,0,0
3.0,0.18,0.012,3.6,0.9971090672256696,0.46836512912399364,0.20331630095749423,16.660811018093874,0,0,0
3.0,0.18,0.012,4.5,0.9936952413569289,0.6551732302832457,0.11018442698351842,16.660811018093874,0,0,0
3.0,0.18,0.016,2.0,0.9974622004994306,0.6398736445576154,0.2724522662340377,16.660811018093874,0,0,0
3.0,0.18,0.016,2.4,0.9982939341920192,0.687025265559815,0.23365464909818529,16.660811018093874,0,0,0
3.0,0.18,0.016,3.0,0.9991360380823999,0.6264592947654393,0.20826154517160803,16.660811018093874,0,0,0
3.0,0.18,0.016,3.6,0.9992501289144022,0.44590940919596733,0.15952604599627926,16.660811018093874,0,0,0
3.0,0.18,0.016,4.5,0.9979086475051937,0.4612958346945743,0.043734037018870686,16.660811018093874,0,0,0
3.0,0.24,0.004,2.0,0.426315121599078,0.42227395597204387,0.23684319698355658,19.23824745242796,0,0,0
3.0,0.24,0.004,2.4,0.2676860534610036,0.07874327971336947,0.6302581188898546,19.23824745242796,0,0,0
3.0,0.24,0.004,3.0,0.13727605250825442,0.023094924590961012,0.7929493744075411,19.23824745242796,0,0,0
3.0,0.24,0.004,3.6,0.07491441600551067,0.05148600022139778,0.6967727775926914,19.23824745242796,0,0,0
3.0,0.24,0.004,4.5,0.034117448365528796,0.016508304963278188,0.8238854767545041,19.23824745242796,0,0,0
3.0,0.24,0.006,2.0,0.8338950275640356,0.8039071037069435,0.035410871003463545,19.23824745242796,0,0,0
3.0,0.24,0.006,2.4,0.6617081549361925,0.24147684911806042,0.34813378701725034,19.23824745242796,0,0,0
3.0,0.24,0.006,3.0,0.42648149296457005,0.09854921035396544,0.593732342525582,19.23824745242796,0,0,0
3.0,0.24,0.006,3.6,0.26737930204240035,0.1960046930545462,0.4435946745738473,19.23824745242796,0,0,0
3.0,0.24,0.006,4.5,0.13727608365527041,0.07141523377372469,0.6466960918427598,19.23824745242796,0,0,0
3.0,0.24,0.008,2.0,0.9809930762529191,0.867462420502021,0.08813704238863823,19.23824745242796,0,0,0
3.0,0.24,0.008,2.4,0.9493980224731706,0.3109482011739263,0.28790880016587556,19.23824745242796,0,0,0
3.0,0.24,0.008,3.0,0.7282675974581916,0.2557588271712117,0.3950305566416265,19.23824745242796,0,0,0
3.0,0.24,0.008,3.6,0.5348223573882407,0.43297450128965714,0.23641651927694826,19.23824745242796,0,0,0
3.0,0.24,0.008,4.5,0.31871037721529455,0.1817907764095411,0.46076063548851004,19.23824745242796,0,0,0
3.0,0.24,0.01,2.0,0.997282040098206,0.6297579135408933,0.3536970795235879,19.23824745242796,0,0,0
3.0,0.24,0.01,2.4,0.9775643083467318,0.4649141195785996,0.5015604192709003,19.23824745242796,0,0,0
3.0,0.24,0.01,3.0,0.9502954711919507,0.5872432994081574,0.2574231090313612,19.23824745242796,0,0,0
3.0,0.24,0.01,3.6,0.7984179928145323,0.6452807643502051,0.08985463363732867,19.23824745242796,0,0,0
3.0,0.24,0.01,4.5,0.5354005008537547,0.3403098698275527,0.2984670191003201,19.23824745242796,0,0,0
3.0,0.24,0.012,2.0,0.9957251004810663,0.5482096846787705,0.4502470858340319,19.23824745242796,0,0,0
3.0,0.24,0.012,2.4,0.9970555862575669,0.46723702204653306,0.46923824030573086,19.23824745242796,0,0,0
3.0,0.24,0.012,3.0,0.9809314215381639,0.665567492956003,0.012333162908412113,19.23824745242796,0,0,0
3.0,0.24,0.012,3.6,0.9505447508334682,0.6089096948042121,0.016440143849495888,19.23824745242796,0,0,0
3.0,0.24,0.012,4.5,0.7420091443179321,0.5372876599051057,0.1852439665189272,19.23824745242796,0,0,0
3.0,0.24,0.016,2.0,0.9931254241070301,0.5061230474533497,0.22442703028840857,19.23824745242796,0,0,0
3.0,0.24,0.016,2.4,0.9921786901166768,0.5305683041737148,0.2650855173601794,19.23824745242796,0,0,0
3.0,0.24,0.016,3.0,0.9981445886072037,0.6656863192839269,0.29819792099223474,19.23824745242796,0,0,0
3.0,0.24,0.016,3.6,0.987781607409537,0.45447949443110414,0.4708486700140327,19.23824745242796,0,0,0
3.0,0.24,0.016,4.5,0.9610572836347724,0.7230549003547412,0.0294192409181606,19.23824745242796,0,0,0
3.0,0.32,0.004,2.0,0.009613817875004151,0.002930226136844784,0.9244296453545908,22.21441469079183,0,0,0
3.0,0.32,0.004,2.4,0.004774372383059465,0.0018129928460536065,0.9403907745900386,22.21441469079183,0,0,0
3.0,0.32,0.004,3.0,0.0019995644283389083,0.0016062241835240606,0.9438591380721636,22.21441469079183,0,0,0
3.0,0.32,0.004,3.6,0.000978842059793775,2.682074377596708e-06,0.9976856413138545,22.21441469079183,1,0,0
3.0,0.32,0.004,4.5,0.0004052290958278823,2.6288867979716406e-06,0.9977083870366056,22.21441469079183,1,0,0
3.0,0.32,0.006,2.0,0.04321691211459879,0.013903706063043345,0.8379462939301009,22.21441469079183,0,0,0
3.0,0.32,0.006,2.4,0.02224422855754367,0.008723872168806053,0.8708508449733209,22.21441469079183,0,0,0
3.0,0.32,0.006,3.0,0.009596821077585006,0.0077522663515825745,0.8780942848460419,22.21441469079183,0,0,0
3.0,0.32,0.006,3.6,0.004774492323130319,1.3548302436937193e-05,0.9948002237155564,22.21441469079183,0,0,0
3.0,0.32,0.006,4.5,0.0020031249978305,1.328311953707317e-05,0.9948512593688873,22.21441469079183,0,0,0
3.0,0.32,0.008,2.0,0.11602686650072713,0.04016728411067621,0.7302905712259699,22.21441469079183,0,0,0
3.0,0.32,0.008,2.4,0.06268271033549327,0.025694323512341632,0.7820479298728092,22.21441469079183,0,0,0
3.0,0.32,0.008,3.0,0.028164670679134418,0.022927462521246233,0.7936494048469399,22.21441469079183,0,0,0
3.0,0.32,0.008,3.6,0.014328419312880722,4.269729079360001e-05,0.9907746467768914,22.21441469079183,0,0,0
3.0,0.32,0.008,4.5,0.006123658383373902,4.186437494935073e-05,0.9908650181335912,22.21441469079183,0,0,0
3.0,0.32,0.01,2.0,0.23098661756017075,0.08749346426199545,0.6119583469172065,22.21441469079183,0,0,0
3.0,0.32,0.01,2.4,0.13240199079984905,0.05735855077997555,0.6810471339985917,22.21441469079183,0,0,0
3.0,0.32,0.01,3.0,0.0625807901024046,0.05144043706265886,0.696898959364495,22.21441469079183,0,0,0
3.0,0.32,0.01,3.6,0.03274547355199286,0.00010389277417834456,0.9856228075656405,22.21441469079183,0,0,0
3.0,0.32,0.01,4.5,0.014327231445714853,0.00010184954960651758,0.9857633028252542,22.21441469079183,0,0,0
3.0,0.32,0.012,2.0,0.376602157376916,0.15822620177749608,0.4932028974018009,22.21441469079183,0,0,0
3.0,0.32,0.012,2.4,0.23097983972992728,0.1068738565960248,0.5751348627653623,22.21441469079183,0,0,0
3.0,0.32,0.012,3.0,0.11585185231645692,0.09632976525770517,0.5945170845914199,22.21441469079183,0,0,0
3.0,0.32,0.012,3.6,0.0626845584791317,0.0002148114519096733,0.9793621555635366,22.21441469079183,0,0,0
3.0,0.32,0.012,4.5,0.02821153255805382,0.00021031997181844163,0.9795635165060212,22.21441469079183,0,0,0
3.0,0.32,0.016,2.0,0.6748925983474835,0.3587066456315293,0.2865787295070628,22.21441469079183,0,0,0
3.0,0.32,0.016,2.4,0.4804185673797321,0.25841162673056556,0.37259666163210325,22.21441469079183,0,0,0
3.0,0.32,0.016,3.0,0.2766801112586402,0.23644611307264826,0.39673298997090567,22.21441469079183,0,0,0
3.0,0.32,0.016,3.6,0.16229956219897407,0.0006934948208739191,0.9635815416100187,22.21441469079183,0,0,0
3.0,0.32,0.016,4.5,0.07829151269708694,0.0006592832018833352,0.9639566313452778,22.21441469079183,0,0,0
